Entity,Code,Year,Gas Consumption - TWh
Kuwait,KWT,2003,95
Kuwait,KWT,2004,103.55
Kuwait,KWT,2005,116.85
Kuwait,KWT,2006,117.895
Kuwait,KWT,2007,106.97
Kuwait,KWT,2008,120.65
Kuwait,KWT,2009,118.46113
Kuwait,KWT,2010,139.75537944444443
Kuwait,KWT,2011,158.57925472222223
Kuwait,KWT,2012,175.3184122222222
Kuwait,KWT,2013,177.7039025
Kuwait,KWT,2014,178.71143166666667
Kuwait,KWT,2015,203.2270697222222
Kuwait,KWT,2016,211.49913388888888
Kuwait,KWT,2017,210.2751611111111
Kuwait,KWT,2018,211.5223638888889
Kuwait,KWT,2019,230.4342063888889
Kuwait,KWT,2020,206.45202638888887
Latvia,LVA,1985,21.104965555555555
Latvia,LVA,1986,22.07030472222222
Latvia,LVA,1987,22.955199166666667
Latvia,LVA,1988,24.72025555555556
Latvia,LVA,1989,24.72025555555556
Latvia,LVA,1990,25.685595
Latvia,LVA,1991,24.72025555555556
Latvia,LVA,1992,14.12045222222222
Latvia,LVA,1993,8.830014722222222
Latvia,LVA,1994,8.830014722222222
Latvia,LVA,1995,10.590339166666666
Latvia,LVA,1996,9.705445
Latvia,LVA,1997,9.705445
Latvia,LVA,1998,10.978367777777777
Latvia,LVA,1999,10.514626388888887
Latvia,LVA,2000,12.733960277777776
Latvia,LVA,2001,13.240289999999998
Latvia,LVA,2002,15.085791666666664
Latvia,LVA,2003,15.005346666666666
Latvia,LVA,2004,16.562192777777778
Latvia,LVA,2005,16.088987222222222
Latvia,LVA,2006,16.628441388888888
Latvia,LVA,2007,16.088987222222222
Latvia,LVA,2008,15.757743333333334
Latvia,LVA,2009,14.451696111111112
Latvia,LVA,2010,17.234144444444443
Latvia,LVA,2011,15.180432777777778
Latvia,LVA,2012,14.271878055555556
Latvia,LVA,2013,14.062125
Latvia,LVA,2014,12.637625
Latvia,LVA,2015,12.7435
Latvia,LVA,2016,13.195875
Latvia,LVA,2017,11.963875
Latvia,LVA,2018,13.715625
Latvia,LVA,2019,13.118875
Latvia,LVA,2020,10.731875
Lithuania,LTU,1985,40.79189777777777
Lithuania,LTU,1986,40.878458888888886
Lithuania,LTU,1987,42.69624111111112
Lithuania,LTU,1988,44.51402305555556
Lithuania,LTU,1989,47.24069638888889
Lithuania,LTU,1990,54.41444388888889
Lithuania,LTU,1991,56.32874194444444
Lithuania,LTU,1992,32.180209999999995
Lithuania,LTU,1993,17.404294999999998
Lithuania,LTU,1994,20.13501888888889
Lithuania,LTU,1995,23.596106944444443
Lithuania,LTU,1996,25.22663305555556
Lithuania,LTU,1997,23.28791194444445
Lithuania,LTU,1998,20.397856944444445
Lithuania,LTU,1999,21.08402694444444
Lithuania,LTU,2000,24.00780888888889
Lithuania,LTU,2001,24.96612111111111
Lithuania,LTU,2002,25.24175194444444
Lithuania,LTU,2003,27.380508888888887
Lithuania,LTU,2004,27.311891944444444
Lithuania,LTU,2005,28.80634694444444
Lithuania,LTU,2006,28.545835
Lithuania,LTU,2007,33.63512305555555
Lithuania,LTU,2008,30.19148
Lithuania,LTU,2009,25.372008055555558
Lithuania,LTU,2010,28.98196
Lithuania,LTU,2011,31.619643888888888
Lithuania,LTU,2012,30.87416111111111
Lithuania,LTU,2013,25.171971944444444
Lithuania,LTU,2014,24.017113055555555
Lithuania,LTU,2015,24.03765
Lithuania,LTU,2016,21.41865
Lithuania,LTU,2017,22.28886
Lithuania,LTU,2018,22.38687
Lithuania,LTU,2019,21.57156
Lithuania,LTU,2020,23.60484
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0.0292499999999999
Luxembourg,LUX,1970,0.0729505555555555
Luxembourg,LUX,1971,0.1465380555555555
Luxembourg,LUX,1972,1.172303888888889
Luxembourg,LUX,1973,2.344608055555556
Luxembourg,LUX,1974,3.1505669444444444
Luxembourg,LUX,1975,3.647525
Luxembourg,LUX,1976,4.176333055555555
Luxembourg,LUX,1977,4.39614
Luxembourg,LUX,1978,4.835753888888888
Luxembourg,LUX,1979,5.055561111111111
Luxembourg,LUX,1980,4.449980555555556
Luxembourg,LUX,1981,3.4436430555555555
Luxembourg,LUX,1982,2.857491111111111
Luxembourg,LUX,1983,2.710953055555556
Luxembourg,LUX,1984,2.93076
Luxembourg,LUX,1985,3.209821944444444
Luxembourg,LUX,1986,3.136871388888889
Luxembourg,LUX,1987,3.574574444444444
Luxembourg,LUX,1988,3.720475555555556
Luxembourg,LUX,1989,4.231128888888889
Luxembourg,LUX,1990,4.981476944444444
Luxembourg,LUX,1991,5.179485555555556
Luxembourg,LUX,1992,5.398336944444444
Luxembourg,LUX,1993,5.606766944444445
Luxembourg,LUX,1994,5.648453055555556
Luxembourg,LUX,1995,6.4549125
Luxembourg,LUX,1996,7.081096388888889
Luxembourg,LUX,1997,7.255865277777778
Luxembourg,LUX,1998,7.326418888888889
Luxembourg,LUX,1999,7.599461944444444
Luxembourg,LUX,2000,7.807751666666666
Luxembourg,LUX,2001,8.679499999999999
Luxembourg,LUX,2002,12.40725
Luxembourg,LUX,2003,12.5595
Luxembourg,LUX,2004,13.908
Luxembourg,LUX,2005,13.680045833333336
Luxembourg,LUX,2006,14.309310277777778
Luxembourg,LUX,2007,13.356533888888888
Luxembourg,LUX,2008,12.714175
Luxembourg,LUX,2009,12.937938055555556
Luxembourg,LUX,2010,13.916303888888889
Luxembourg,LUX,2011,12.005275833333332
Luxembourg,LUX,2012,12.223721666666666
Luxembourg,LUX,2013,10.349570555555555
Luxembourg,LUX,2014,9.805904444444446
Luxembourg,LUX,2015,8.942739166666666
Luxembourg,LUX,2016,8.247018333333333
Luxembourg,LUX,2017,8.061143055555554
Luxembourg,LUX,2018,7.950632777777778
Luxembourg,LUX,2019,7.955588055555555
Luxembourg,LUX,2020,7.329325555555555
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0.08141
Malaysia,MYS,1971,0.8287452777777777
Malaysia,MYS,1972,1.1605041666666664
Malaysia,MYS,1973,1.1605041666666664
Malaysia,MYS,1974,2.419251388888889
Malaysia,MYS,1975,2.916249722222222
Malaysia,MYS,1976,3.471751944444444
Malaysia,MYS,1977,3.1767427777777777
Malaysia,MYS,1978,23.50423
Malaysia,MYS,1979,29.24945
Malaysia,MYS,1980,26.01631
Malaysia,MYS,1981,21.87603
Malaysia,MYS,1982,27.53984
Malaysia,MYS,1983,38.59997
Malaysia,MYS,1984,47.82256
Malaysia,MYS,1985,46.18273
Malaysia,MYS,1986,71.66406
Malaysia,MYS,1987,71.48961
Malaysia,MYS,1988,72.93173
Malaysia,MYS,1989,83.51503
Malaysia,MYS,1990,79.09563
Malaysia,MYS,1991,117.60256
Malaysia,MYS,1992,127.80207
Malaysia,MYS,1993,125.51095999999998
Malaysia,MYS,1994,130.32578
Malaysia,MYS,1995,135.36157
Malaysia,MYS,1996,162.94793
Malaysia,MYS,1997,202.29222
Malaysia,MYS,1998,204.39725
Malaysia,MYS,1999,232.64652
Malaysia,MYS,2000,287.54012
Malaysia,MYS,2001,277.09638
Malaysia,MYS,2002,280.88776
Malaysia,MYS,2003,302.65912
Malaysia,MYS,2004,326.94256
Malaysia,MYS,2005,373.73005
Malaysia,MYS,2006,388.63971
Malaysia,MYS,2007,404.01457
Malaysia,MYS,2008,435.49698
Malaysia,MYS,2009,400.22319
Malaysia,MYS,2010,380.23122
Malaysia,MYS,2011,383.17361
Malaysia,MYS,2012,420.15701
Malaysia,MYS,2013,445.67323
Malaysia,MYS,2014,447.09209
Malaysia,MYS,2015,468.39825
Malaysia,MYS,2016,449.92981
Malaysia,MYS,2017,450.44153
Malaysia,MYS,2018,446.77808
Malaysia,MYS,2019,446.9800619444444
Malaysia,MYS,2020,381.5220238888889
Mexico,MEX,1965,80.64688611111112
Mexico,MEX,1966,85.11341833333334
Mexico,MEX,1967,73.19650805555555
Mexico,MEX,1968,78.59208694444445
Mexico,MEX,1969,97.47053333333334
Mexico,MEX,1970,99.67501694444444
Mexico,MEX,1971,103.59450861111112
Mexico,MEX,1972,110.77967111111111
Mexico,MEX,1973,122.74594
Mexico,MEX,1974,129.1470302777778
Mexico,MEX,1975,131.3903411111111
Mexico,MEX,1976,128.85492722222222
Mexico,MEX,1977,135.9985961111111
Mexico,MEX,1978,171.05864555555556
Mexico,MEX,1979,207.65465444444445
Mexico,MEX,1980,223.01713805555556
Mexico,MEX,1981,241.79157277777776
Mexico,MEX,1982,259.95644444444446
Mexico,MEX,1983,268.19805194444444
Mexico,MEX,1984,268.5838927777777
Mexico,MEX,1985,275.2785086111111
Mexico,MEX,1986,244.92164666666667
Mexico,MEX,1987,249.24323583333333
Mexico,MEX,1988,253.59617527777775
Mexico,MEX,1989,247.96423666666664
Mexico,MEX,1990,268.1751791666667
Mexico,MEX,1991,282.36115
Mexico,MEX,1992,282.39485333333334
Mexico,MEX,1993,283.26508527777776
Mexico,MEX,1994,301.03000694444444
Mexico,MEX,1995,306.90234083333337
Mexico,MEX,1996,312.7829361111111
Mexico,MEX,1997,314.37395305555555
Mexico,MEX,1998,334.7900263888889
Mexico,MEX,1999,337.90874055555554
Mexico,MEX,2000,359.1330369444444
Mexico,MEX,2001,361.9052422222222
Mexico,MEX,2002,410.68824416666666
Mexico,MEX,2003,445.0940469444445
Mexico,MEX,2004,480.21920416666666
Mexico,MEX,2005,527.1233558333333
Mexico,MEX,2006,582.8828358333333
Mexico,MEX,2007,570.413798611111
Mexico,MEX,2008,599.965783888889
Mexico,MEX,2009,651.688011111111
Mexico,MEX,2010,660.4454002777778
Mexico,MEX,2011,708.0849083333333
Mexico,MEX,2012,736.5377033333334
Mexico,MEX,2013,777.950663611111
Mexico,MEX,2014,788.4844744444443
Mexico,MEX,2015,807.8291622222222
Mexico,MEX,2016,830.3003672222222
Mexico,MEX,2017,860.3353133333333
Mexico,MEX,2018,875.8581586111111
Mexico,MEX,2019,879.7329647222222
Mexico,MEX,2020,862.9341469444444
Middle Africa,,1965,0.10775
Middle Africa,,1966,0.10775
Middle Africa,,1967,0.1652499999999999
Middle Africa,,1968,0.24375
Middle Africa,,1969,0.2342499999999999
Middle Africa,,1970,0.57075
Middle Africa,,1971,1.3055
Middle Africa,,1972,1.5371666666666666
Middle Africa,,1973,5.2085
Middle Africa,,1974,5.967666666666666
Middle Africa,,1975,2.26975
Middle Africa,,1976,0.6985
Middle Africa,,1977,1.095
Middle Africa,,1978,1.12175
Middle Africa,,1979,1.04575
Middle Africa,,1980,2.61575
Middle Africa,,1981,3.06325
Middle Africa,,1982,3.50025
Middle Africa,,1983,3.75725
Middle Africa,,1984,3.6145
Middle Africa,,1985,4.1035
Middle Africa,,1986,4.678
Middle Africa,,1987,5.3965000000000005
Middle Africa,,1988,6.456
Middle Africa,,1989,4.97225
Middle Africa,,1990,6.164999999999999
Middle Africa,,1991,6.566000000000001
Middle Africa,,1992,6.41175
Middle Africa,,1993,6.366750000000001
Middle Africa,,1994,5.93475
Middle Africa,,1995,6.62725
Middle Africa,,1996,6.541
Middle Africa,,1997,6.67525
Middle Africa,,1998,6.900339999999999
Middle Africa,,1999,6.69325
Middle Africa,,2000,6.985
Middle Africa,,2001,6.47675
Middle Africa,,2002,8.172749444444444
Middle Africa,,2003,8.695
Middle Africa,,2004,21.5429375
Middle Africa,,2005,20.8574125
Middle Africa,,2006,21.24032
Middle Africa,,2007,19.9216075
Middle Africa,,2008,20.63925
Middle Africa,,2009,18.1715
Middle Africa,,2010,28.65475
Middle Africa,,2011,29.8185
Middle Africa,,2012,36.834
Middle Africa,,2013,40.55848916666667
Middle Africa,,2014,39.77898
Middle Africa,,2015,43.27722444444444
Middle Africa,,2016,55.27406027777778
Middle Africa,,2017,54.542586666666665
Middle Africa,,2018,54.344321666666666
Middle Africa,,2019,43.04020861111111
Middle Africa,,2020,44.39113472222222
Middle East,,1965,37.87227833333333
Middle East,,1966,46.17654861111111
Middle East,,1967,54.85932388888889
Middle East,,1968,71.13590611111111
Middle East,,1969,85.00629305555555
Middle East,,1970,94.02917416666666
Middle East,,1971,105.18843638888887
Middle East,,1972,118.74365333333334
Middle East,,1973,143.79762611111113
Middle East,,1974,151.48757722222223
Middle East,,1975,170.4241677777778
Middle East,,1976,183.55867333333333
Middle East,,1977,214.05447
Middle East,,1978,233.8802513888889
Middle East,,1979,316.76945111111115
Middle East,,1980,317.02030527777777
Middle East,,1981,343.4553772222222
Middle East,,1982,383.9818722222222
Middle East,,1983,392.840265
Middle East,,1984,504.4726238888889
Middle East,,1985,544.3922113888889
Middle East,,1986,659.0478733333333
Middle East,,1987,722.6739819444444
Middle East,,1988,804.0419130555555
Middle East,,1989,906.9268044444444
Middle East,,1990,956.8126855555556
Middle East,,1991,1001.003045
Middle East,,1992,1144.0255605555556
Middle East,,1993,1071.7473547222223
Middle East,,1994,1239.8631177777777
Middle East,,1995,1363.4527325
Middle East,,1996,1421.7241433333334
Middle East,,1997,1502.8631719444445
Middle East,,1998,1621.9945494444444
Middle East,,1999,1730.271635
Middle East,,2000,1833.0189044444444
Middle East,,2001,1948.442054722222
Middle East,,2002,2146.132416944444
Middle East,,2003,2253.468508333333
Middle East,,2004,2483.8820025
Middle East,,2005,2662.957430555556
Middle East,,2006,2818.763961111111
Middle East,,2007,3059.64145
Middle East,,2008,3371.095061111111
Middle East,,2009,3468.6304305555554
Middle East,,2010,3804.98495
Middle East,,2011,3982.178144444445
Middle East,,2012,4110.279166666666
Middle East,,2013,4233.52865
Middle East,,2014,4474.280925
Middle East,,2015,4792.350352777778
Middle East,,2016,5009.470247222223
Middle East,,2017,5166.841575
Middle East,,2018,5302.634811111111
Middle East,,2019,5444.612277777777
Middle East,,2020,5523.133355555555
Morocco,MAR,1965,0.486325
Morocco,MAR,1966,0.486325
Morocco,MAR,1967,0.486325
Morocco,MAR,1968,0.486325
Morocco,MAR,1969,0.486325
Morocco,MAR,1970,0.486325
Morocco,MAR,1971,0.5021019444444444
Morocco,MAR,1972,0.5438419444444444
Morocco,MAR,1973,0.6800525
Morocco,MAR,1974,0.78028
Morocco,MAR,1975,0.690298611111111
Morocco,MAR,1976,0.7720341666666667
Morocco,MAR,1977,0.8410119444444444
Morocco,MAR,1978,0.7940266666666667
Morocco,MAR,1979,0.7352949999999999
Morocco,MAR,1980,0.6453138888888889
Morocco,MAR,1981,0.8285094444444444
Morocco,MAR,1982,0.7687777777777777
Morocco,MAR,1983,0.8117738888888888
Morocco,MAR,1984,0.8107738888888889
Morocco,MAR,1985,0.9162347222222222
Morocco,MAR,1986,0.8869969444444444
Morocco,MAR,1987,0.7207925
Morocco,MAR,1988,0.7365394444444444
Morocco,MAR,1989,0.5440980555555556
Morocco,MAR,1990,0.5033580555555556
Morocco,MAR,1991,0.3221624999999999
Morocco,MAR,1992,0.2116891666666666
Morocco,MAR,1993,0.2069441666666666
Morocco,MAR,1994,0.2021875
Morocco,MAR,1995,0.127965
Morocco,MAR,1996,0.1627036111111111
Morocco,MAR,1997,0.2999144444444444
Morocco,MAR,1998,0.3291522222222222
Morocco,MAR,1999,0.3836388888888888
Morocco,MAR,2000,0.4418702777777777
Morocco,MAR,2001,0.4371252777777777
Morocco,MAR,2002,0.5288038888888889
Morocco,MAR,2003,0.5067705555555555
Morocco,MAR,2004,0.6499883333333333
Morocco,MAR,2005,4.252465555555555
Morocco,MAR,2006,5.277023333333333
Morocco,MAR,2007,5.952790833333333
Morocco,MAR,2008,5.878537777777778
Morocco,MAR,2009,6.457798611111111
Morocco,MAR,2010,6.975145
Morocco,MAR,2011,8.828713333333333
Morocco,MAR,2012,11.807597222222222
Morocco,MAR,2013,11.449188055555554
Morocco,MAR,2014,11.09615
Morocco,MAR,2015,11.298371944444444
Morocco,MAR,2016,11.481954722222222
Morocco,MAR,2017,11.392854444444446
Morocco,MAR,2018,10.296374722222222
Morocco,MAR,2019,9.756849444444445
Morocco,MAR,2020,7.530603611111111
Netherlands,NLD,1965,15
Netherlands,NLD,1966,28.611111111111107
Netherlands,NLD,1967,50.55555555555555
Netherlands,NLD,1968,85
Netherlands,NLD,1969,125.27777777777776
Netherlands,NLD,1970,176.38888888888889
Netherlands,NLD,1971,230.55555555555557
Netherlands,NLD,1972,300
Netherlands,NLD,1973,333.61111111111114
Netherlands,NLD,1974,355
Netherlands,NLD,1975,370.27777777777777
Netherlands,NLD,1976,384.4444444444444
Netherlands,NLD,1977,385.8333333333333
Netherlands,NLD,1978,386.6666666666666
Netherlands,NLD,1979,385
Netherlands,NLD,1980,351.9444444444444
Netherlands,NLD,1981,335
Netherlands,NLD,1982,319.99999999999994
Netherlands,NLD,1983,342.22222222222223
Netherlands,NLD,1984,363.6111111111111
Netherlands,NLD,1985,383.3333333333333
Netherlands,NLD,1986,382.2222222222222
Netherlands,NLD,1987,394.4444444444444
Netherlands,NLD,1988,356.6666666666667
Netherlands,NLD,1989,365.8333333333333
Netherlands,NLD,1990,368.05555555555554
Netherlands,NLD,1991,410.6944444444444
Netherlands,NLD,1992,399.9166666666666
Netherlands,NLD,1993,411.30555555555554
Netherlands,NLD,1994,397.2222222222222
Netherlands,NLD,1995,408.02777777777777
Netherlands,NLD,1996,452.1944444444444
Netherlands,NLD,1997,423.69444444444446
Netherlands,NLD,1998,418.38888888888886
Netherlands,NLD,1999,408.77777777777777
Netherlands,NLD,2000,409.9166666666667
Netherlands,NLD,2001,418.19444444444446
Netherlands,NLD,2002,413.97222222222223
Netherlands,NLD,2003,416.8333333333333
Netherlands,NLD,2004,426.77777777777777
Netherlands,NLD,2005,414.55555555555554
Netherlands,NLD,2006,398.0833333333333
Netherlands,NLD,2007,388.05555555555554
Netherlands,NLD,2008,403.88888888888886
Netherlands,NLD,2009,413.5833333333333
Netherlands,NLD,2010,467.5833333333333
Netherlands,NLD,2011,409.27777777777777
Netherlands,NLD,2012,392.8333333333333
Netherlands,NLD,2013,391.1111111111111
Netherlands,NLD,2014,344.72222222222223
Netherlands,NLD,2015,340.8055555555556
Netherlands,NLD,2016,351.52777777777777
Netherlands,NLD,2017,360.8333333333333
Netherlands,NLD,2018,354.44444444444446
Netherlands,NLD,2019,370.19444444444446
Netherlands,NLD,2020,365.5833333333333
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0.7103999999999999
New Zealand,NZL,1971,0.9024
New Zealand,NZL,1972,1.6352
New Zealand,NZL,1973,1.9008
New Zealand,NZL,1974,2.794341944444444
New Zealand,NZL,1975,3.0743219444444443
New Zealand,NZL,1976,8.70033
New Zealand,NZL,1977,14.45313472222222
New Zealand,NZL,1978,13.661419722222222
New Zealand,NZL,1979,8.821860833333334
New Zealand,NZL,1980,8.036065555555556
New Zealand,NZL,1981,10.152849444444444
New Zealand,NZL,1982,18.677947777777774
New Zealand,NZL,1983,20.268529166666667
New Zealand,NZL,1984,26.162073888888887
New Zealand,NZL,1985,33.73556444444444
New Zealand,NZL,1986,41.031599444444446
New Zealand,NZL,1987,39.55450111111111
New Zealand,NZL,1988,43.495435
New Zealand,NZL,1989,24.01528722222222
New Zealand,NZL,1990,44.448591944444445
New Zealand,NZL,1991,48.34570138888889
New Zealand,NZL,1992,51.16109083333333
New Zealand,NZL,1993,49.90051333333333
New Zealand,NZL,1994,46.77109388888889
New Zealand,NZL,1995,44.630495
New Zealand,NZL,1996,50.87484222222222
New Zealand,NZL,1997,54.805139722222215
New Zealand,NZL,1998,48.31147944444444
New Zealand,NZL,1999,55.23370694444444
New Zealand,NZL,2000,58.75267083333333
New Zealand,NZL,2001,61.99313805555556
New Zealand,NZL,2002,59.18194444444444
New Zealand,NZL,2003,44.62403805555556
New Zealand,NZL,2004,40.71816555555556
New Zealand,NZL,2005,37.57624583333333
New Zealand,NZL,2006,38.15442166666666
New Zealand,NZL,2007,42.15231444444445
New Zealand,NZL,2008,39.04519416666667
New Zealand,NZL,2009,40.13894222222222
New Zealand,NZL,2010,43.75998861111111
New Zealand,NZL,2011,40.21550305555556
New Zealand,NZL,2012,44.64666611111112
New Zealand,NZL,2013,46.826726388888886
New Zealand,NZL,2014,52.16566944444444
New Zealand,NZL,2015,48.657533055555554
New Zealand,NZL,2016,47.97363027777777
New Zealand,NZL,2017,49.885910277777775
New Zealand,NZL,2018,45.030075833333335
New Zealand,NZL,2019,49.02100222222222
New Zealand,NZL,2020,45.606071388888886
Non-OECD,,1965,1578.4723563888888
Non-OECD,,1966,1755.4547355555555
Non-OECD,,1967,1938.046776111111
Non-OECD,,1968,2099.287221111111
Non-OECD,,1969,2277.489431111111
Non-OECD,,1970,2487.68804
Non-OECD,,1971,2712.799723055555
Non-OECD,,1972,2868.5845750000003
Non-OECD,,1973,3163.014244444445
Non-OECD,,1974,3375.4201583333333
Non-OECD,,1975,3691.608030555556
Non-OECD,,1976,4085.946
Non-OECD,,1977,4439.159161111112
Non-OECD,,1978,4766.957069444445
Non-OECD,,1979,5173.082144444444
Non-OECD,,1980,5366.267247222222
Non-OECD,,1981,5681.652669444444
Non-OECD,,1982,6131.9877166666665
Non-OECD,,1983,6540.407727777777
Non-OECD,,1984,7147.304055555555
Non-OECD,,1985,7436.108447222222
Non-OECD,,1986,7867.902555555555
Non-OECD,,1987,8255.26756111111
Non-OECD,,1988,8765.169102777778
Non-OECD,,1989,9081.530191666669
Non-OECD,,1990,9497.203275
Non-OECD,,1991,9626.446405555556
Non-OECD,,1992,9515.76998611111
Non-OECD,,1993,9358.338544444445
Non-OECD,,1994,9223.17038888889
Non-OECD,,1995,9340.358722222223
Non-OECD,,1996,9781.363380555556
Non-OECD,,1997,9522.170055555556
Non-OECD,,1998,9840.120677777775
Non-OECD,,1999,10129.767269444445
Non-OECD,,2000,10520.006677777776
Non-OECD,,2001,10956.262377777775
Non-OECD,,2002,11357.531888888889
Non-OECD,,2003,11867.261638888887
Non-OECD,,2004,12627.573644444445
Non-OECD,,2005,13212.450544444446
Non-OECD,,2006,13899.063933333333
Non-OECD,,2007,14521.397722222222
Non-OECD,,2008,15001.27661111111
Non-OECD,,2009,14842.175794444443
Non-OECD,,2010,16071.398383333331
Non-OECD,,2011,16881.935163888887
Non-OECD,,2012,17369.12783611111
Non-OECD,,2013,17580.729783333332
Non-OECD,,2014,18088.877394444444
Non-OECD,,2015,18544.99156111111
Non-OECD,,2016,19010.23421111111
Non-OECD,,2017,19749.73282777777
Non-OECD,,2018,20740.34402222222
Non-OECD,,2019,21039.674508333334
Non-OECD,,2020,20650.978180555558
North America,,1965,4456.537213888889
North America,,1966,4805.094430555555
North America,,1967,5058.302108333333
North America,,1968,5425.9278583333335
North America,,1969,5865.073869444444
North America,,1970,6194.671836111111
North America,,1971,6399.785961111112
North America,,1972,6513.539047222222
North America,,1973,6502.884594444444
North America,,1974,6308.373869444445
North America,,1975,5854.504516666666
North America,,1976,5960.922372222222
North America,,1977,5881.391691666666
North America,,1978,5939.552663888889
North America,,1979,6159.186447222222
North America,,1980,6057.89275
North America,,1981,5933.147319444444
North America,,1982,5612.873058333334
North America,,1983,5297.923502777778
North America,,1984,5661.271405555555
North America,,1985,5512.419547222223
North America,,1986,5167.379558333334
North America,,1987,5454.856155555556
North America,,1988,5728.092525
North America,,1989,6075.965727777778
North America,,1990,6076.38865
North America,,1991,6208.344263888888
North America,,1992,6426.45815
North America,,1993,6604.766088888889
North America,,1994,6779.639738888889
North America,,1995,7059.250813888889
North America,,1996,7187.263166666666
North America,,1997,7240.746061111111
North America,,1998,7144.153666666667
North America,,1999,7222.451247222222
North America,,2000,7535.246877777778
North America,,2001,7208.907391666667
North America,,2002,7486.465633333332
North America,,2003,7364.842661111111
North America,,2004,7404.694372222222
North America,,2005,7362.855194444444
North America,,2006,7324.499755555556
North America,,2007,7745.408141666666
North America,,2008,7820.909811111112
North America,,2009,7733.232897222222
North America,,2010,8062.538908333333
North America,,2011,8301.43126388889
North America,,2012,8615.81823611111
North America,,2013,8907.627541666667
North America,,2014,9114.61952777778
North America,,2015,9348.162355555556
North America,,2016,9385.724266666666
North America,,2017,9363.313830555557
North America,,2018,10257.220711111113
North America,,2019,10550.551883333334
North America,,2020,10309.479691666667
North Macedonia,MKD,1990,0
North Macedonia,MKD,1991,0
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,0
North Macedonia,MKD,1994,0
North Macedonia,MKD,1995,0
North Macedonia,MKD,1996,0
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0.1914999999999999
North Macedonia,MKD,1999,0.3542749999999999
North Macedonia,MKD,2000,0.5745
North Macedonia,MKD,2001,0.7659999999999999
North Macedonia,MKD,2002,0.78515
North Macedonia,MKD,2003,0.6989749999999999
North Macedonia,MKD,2004,0.68
North Macedonia,MKD,2005,0.7270144444444444
North Macedonia,MKD,2006,0.7785819444444445
North Macedonia,MKD,2007,0.9934347222222224
North Macedonia,MKD,2008,1.129552222222222
North Macedonia,MKD,2009,0.7484022222222223
North Macedonia,MKD,2010,1.1085366666666667
North Macedonia,MKD,2011,1.282521388888889
North Macedonia,MKD,2012,1.3308441666666668
North Macedonia,MKD,2013,1.5065966666666666
North Macedonia,MKD,2014,1.2925
North Macedonia,MKD,2015,1.3019552777777776
North Macedonia,MKD,2016,2.047333611111111
North Macedonia,MKD,2017,2.632799444444444
North Macedonia,MKD,2018,2.4283325
North Macedonia,MKD,2019,2.8392552777777778
North Macedonia,MKD,2020,3.243649722222222
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,3.98909
Norway,NOR,1978,6.69888
Norway,NOR,1979,7.65254
Norway,NOR,1980,8.22241
Norway,NOR,1981,10.10647
Norway,NOR,1982,10.90894
Norway,NOR,1983,12.28128
Norway,NOR,1984,11.81608
Norway,NOR,1985,12.45573
Norway,NOR,1986,13.7234
Norway,NOR,1987,15.10737
Norway,NOR,1988,19.02668
Norway,NOR,1989,21.07356
Norway,NOR,1990,22.31797
Norway,NOR,1991,25.14406
Norway,NOR,1992,27.06301
Norway,NOR,1993,28.47024
Norway,NOR,1994,30.56364
Norway,NOR,1995,30.85439
Norway,NOR,1996,33.4944
Norway,NOR,1997,38.68138
Norway,NOR,1998,39.50711
Norway,NOR,1999,37.73935
Norway,NOR,2000,42.36809
Norway,NOR,2001,39.26288
Norway,NOR,2002,41.90289
Norway,NOR,2003,45.14766
Norway,NOR,2004,47.74115
Norway,NOR,2005,43.69921277777778
Norway,NOR,2006,43.31641194444445
Norway,NOR,2007,41.76111472222222
Norway,NOR,2008,42.99499166666666
Norway,NOR,2009,41.29312666666667
Norway,NOR,2010,40.97210638888888
Norway,NOR,2011,40.32401333333333
Norway,NOR,2012,40.08213277777778
Norway,NOR,2013,39.74095388888889
Norway,NOR,2014,42.58747805555555
Norway,NOR,2015,45.26379055555555
Norway,NOR,2016,43.68525916666667
Norway,NOR,2017,45.85161805555556
Norway,NOR,2018,44.291692777777776
Norway,NOR,2019,45.6524525
Norway,NOR,2020,44.31956305555556
OECD,,1965,4725.326572222222
OECD,,1966,5113.339791666666
OECD,,1967,5435.992597222222
OECD,,1968,5945.044275
OECD,,1969,6555.928636111111
OECD,,1970,7127.103697222222
OECD,,1971,7579.392938888889
OECD,,1972,7992.774530555555
OECD,,1973,8213.705641666667
OECD,,1974,8280.854408333333
OECD,,1975,7969.498433333333
