Entity,Code,Year,Gas consumption per capita (BP & UN (2017 revision))
Romania,ROU,2004,7.5072891440000005
Romania,ROU,2005,7.555715117
Romania,ROU,2006,7.857643047
Romania,ROU,2007,7.040098084
Romania,ROU,2008,7.031156759000001
Romania,ROU,2009,5.942933562
Romania,ROU,2010,6.138181766
Romania,ROU,2011,6.331946617
Romania,ROU,2012,6.440354529
Romania,ROU,2013,5.895337791
Romania,ROU,2014,5.525607508
Romania,ROU,2015,5.236943945
Russia,RUS,1985,25.65418017
Russia,RUS,1986,25.7642166
Russia,RUS,1987,27.055257819999998
Russia,RUS,1988,28.358370190000002
Russia,RUS,1989,28.6124652
Russia,RUS,1990,28.91195519
Russia,RUS,1991,29.56847297
Russia,RUS,1992,28.567047910000003
Russia,RUS,1993,28.462227029999998
Russia,RUS,1994,26.74276179
Russia,RUS,1995,25.870633740000002
Russia,RUS,1996,26.052726800000002
Russia,RUS,1997,24.07711324
Russia,RUS,1998,25.13016991
Russia,RUS,1999,25.13165848
Russia,RUS,2000,25.76501903
Russia,RUS,2001,26.29004651
Russia,RUS,2002,26.72197707
Russia,RUS,2003,27.47024207
Russia,RUS,2004,28.29002624
Russia,RUS,2005,28.71699139
Russia,RUS,2006,30.30946778
Russia,RUS,2007,30.85557042
Russia,RUS,2008,30.43307568
Russia,RUS,2009,28.50197424
Russia,RUS,2010,30.28140969
Russia,RUS,2011,31.01923059
Russia,RUS,2012,30.377528350000002
Russia,RUS,2013,30.13780123
Russia,RUS,2014,29.830533459999998
Russia,RUS,2015,29.30044498
Saudi Arabia,SAU,1965,1.366219792
Saudi Arabia,SAU,1966,1.5861608020000002
Saudi Arabia,SAU,1967,1.8447361100000002
Saudi Arabia,SAU,1968,2.139277949
Saudi Arabia,SAU,1969,2.477769952
Saudi Arabia,SAU,1970,2.899335531
Saudi Arabia,SAU,1971,2.3141835580000003
Saudi Arabia,SAU,1972,2.502837864
Saudi Arabia,SAU,1973,2.8061265140000002
Saudi Arabia,SAU,1974,3.3773015980000003
Saudi Arabia,SAU,1975,3.818374486
Saudi Arabia,SAU,1976,3.916524581
Saudi Arabia,SAU,1977,5.234599478
Saudi Arabia,SAU,1978,6.845479870999999
Saudi Arabia,SAU,1979,7.947494782
Saudi Arabia,SAU,1980,10.449640729999999
Saudi Arabia,SAU,1981,11.44751623
Saudi Arabia,SAU,1982,11.3846433
Saudi Arabia,SAU,1983,10.44084766
Saudi Arabia,SAU,1984,15.25830224
Saudi Arabia,SAU,1985,14.91984868
Saudi Arabia,SAU,1986,19.01854292
Saudi Arabia,SAU,1987,19.311728350000003
Saudi Arabia,SAU,1988,20.09800186
Saudi Arabia,SAU,1989,19.79675734
Saudi Arabia,SAU,1990,21.48942338
Saudi Arabia,SAU,1991,21.82405276
Saudi Arabia,SAU,1992,23.03737829
Saudi Arabia,SAU,1993,23.466100030000003
Saudi Arabia,SAU,1994,24.44822182
Saudi Arabia,SAU,1995,23.98335415
Saudi Arabia,SAU,1996,24.29697488
Saudi Arabia,SAU,1997,24.33015975
Saudi Arabia,SAU,1998,24.648106390000002
Saudi Arabia,SAU,1999,23.828014480000004
Saudi Arabia,SAU,2000,25.10852611
Saudi Arabia,SAU,2001,26.379271160000002
Saudi Arabia,SAU,2002,27.09168975
Saudi Arabia,SAU,2003,27.87002018
Saudi Arabia,SAU,2004,29.595583780000002
Saudi Arabia,SAU,2005,31.192164000000002
Saudi Arabia,SAU,2006,31.28435472
Saudi Arabia,SAU,2007,30.84653051
Saudi Arabia,SAU,2008,32.45722775
Saudi Arabia,SAU,2009,30.79858209
Saudi Arabia,SAU,2010,33.45540945
Saudi Arabia,SAU,2011,34.198057090000006
Saudi Arabia,SAU,2012,35.744837690000004
Saudi Arabia,SAU,2013,34.96518056
Saudi Arabia,SAU,2014,34.81889527
Saudi Arabia,SAU,2015,34.64439463
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,3.6099519879999997
Singapore,SGP,1993,4.775689655
Singapore,SGP,1994,4.637777482000001
Singapore,SGP,1995,4.5132214489999996
Singapore,SGP,1996,4.4026681
Singapore,SGP,1997,4.302526489
Singapore,SGP,1998,4.207624938
Singapore,SGP,1999,4.111733991
Singapore,SGP,2000,4.665692239
Singapore,SGP,2001,11.94146038
Singapore,SGP,2002,12.55533056
Singapore,SGP,2003,13.252685229999999
Singapore,SGP,2004,15.59946084
Singapore,SGP,2005,15.175865250000001
Singapore,SGP,2006,19.46965004
Singapore,SGP,2007,18.9733898
Singapore,SGP,2008,19.79192461
Singapore,SGP,2009,20.37075283
Singapore,SGP,2010,18.100362750000002
Singapore,SGP,2011,17.640333090000002
Singapore,SGP,2012,18.666398020000003
Singapore,SGP,2013,20.58389692
Singapore,SGP,2014,21.01017605
Singapore,SGP,2015,23.047212090000002
Slovakia,SVK,1965,0.7667632724
Slovakia,SVK,1966,0.8449653196000001
Slovakia,SVK,1967,1.006518978
Slovakia,SVK,1968,1.99058529
Slovakia,SVK,1969,2.00420225
Slovakia,SVK,1970,2.671937616
Slovakia,SVK,1971,3.327186185
Slovakia,SVK,1972,3.581586934
Slovakia,SVK,1973,3.8968467230000003
Slovakia,SVK,1974,4.704725288
Slovakia,SVK,1975,5.332411721000001
Slovakia,SVK,1976,5.826896953
Slovakia,SVK,1977,6.552966442
Slovakia,SVK,1978,7.266680018
Slovakia,SVK,1979,7.425398664
Slovakia,SVK,1980,5.394176713
Slovakia,SVK,1981,5.5556592259999995
Slovakia,SVK,1982,5.759387768
Slovakia,SVK,1983,5.876114085999999
Slovakia,SVK,1984,6.629250334000001
Slovakia,SVK,1985,6.77363427
Slovakia,SVK,1986,7.216363456
Slovakia,SVK,1987,7.584638117000001
Slovakia,SVK,1988,7.430631674000001
Slovakia,SVK,1989,8.364750236
Slovakia,SVK,1990,11.18909231
Slovakia,SVK,1991,9.91272754
Slovakia,SVK,1992,10.8628526
Slovakia,SVK,1993,10.72081648
Slovakia,SVK,1994,10.206006230000002
Slovakia,SVK,1995,11.28757113
Slovakia,SVK,1996,11.87535145
Slovakia,SVK,1997,12.036365159999999
Slovakia,SVK,1998,12.221250379999999
Slovakia,SVK,1999,12.36353467
Slovakia,SVK,2000,12.44251243
Slovakia,SVK,2001,13.28480005
Slovakia,SVK,2002,12.63616741
Slovakia,SVK,2003,12.20896145
Slovakia,SVK,2004,11.84321869
Slovakia,SVK,2005,12.71517327
Slovakia,SVK,2006,11.58549134
Slovakia,SVK,2007,10.96432487
Slovakia,SVK,2008,11.129070680000002
Slovakia,SVK,2009,9.52974965
Slovakia,SVK,2010,10.77379395
Slovakia,SVK,2011,9.968673790999999
Slovakia,SVK,2012,9.371994455
Slovakia,SVK,2013,10.32085867
Slovakia,SVK,2014,8.075378978
Slovakia,SVK,2015,8.294789898000001
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0.08856674089000001
South Africa,ZAF,1981,0.08376884222
South Africa,ZAF,1982,0.07431155737
South Africa,ZAF,1983,0.08208397812
South Africa,ZAF,1984,0.08033232335
South Africa,ZAF,1985,0.07407494149999999
South Africa,ZAF,1986,0.07600923824
South Africa,ZAF,1987,0.06883885024
South Africa,ZAF,1988,0.06801408778
South Africa,ZAF,1989,0.06787600672
South Africa,ZAF,1990,0.07288321284
South Africa,ZAF,1991,0.07877341640999999
South Africa,ZAF,1992,0.2006121619
South Africa,ZAF,1993,0.2676033007
South Africa,ZAF,1994,0.27025247350000003
South Africa,ZAF,1995,0.2546246929
South Africa,ZAF,1996,0.2573356793
South Africa,ZAF,1997,0.23639059739999999
South Africa,ZAF,1998,0.2648231794
South Africa,ZAF,1999,0.29255366880000006
South Africa,ZAF,2000,0.2689637558
South Africa,ZAF,2001,0.2731041623
South Africa,ZAF,2002,0.2323159754
South Africa,ZAF,2003,0.2271562941
South Africa,ZAF,2004,0.46454516030000004
South Africa,ZAF,2005,0.6736917726
South Africa,ZAF,2006,0.736785739
South Africa,ZAF,2007,0.7335876552
South Africa,ZAF,2008,0.7764706926
South Africa,ZAF,2009,0.6904740533
South Africa,ZAF,2010,0.7948160309
South Africa,ZAF,2011,0.8273110611
South Africa,ZAF,2012,0.8716523243000001
South Africa,ZAF,2013,0.8931908458000001
South Africa,ZAF,2014,0.9520559378000001
South Africa,ZAF,2015,0.9591318320000001
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0.01724661364
South Korea,KOR,1987,0.5282352598
South Korea,KOR,1988,0.6758995611
South Korea,KOR,1989,0.6477877023
South Korea,KOR,1990,0.7371722487
South Korea,KOR,1991,0.8450216389
South Korea,KOR,1992,1.093399247
South Korea,KOR,1993,1.350967234
South Korea,KOR,1994,1.778829487
South Korea,KOR,1995,2.1288173940000004
South Korea,KOR,1996,2.784345977
South Korea,KOR,1997,3.351063589
South Korea,KOR,1998,3.106375555
South Korea,KOR,1999,3.7504026250000004
South Korea,KOR,2000,4.1800574820000005
South Korea,KOR,2001,4.560151232
South Korea,KOR,2002,5.036523504
South Korea,KOR,2003,5.2468343850000005
South Korea,KOR,2004,6.11879684
South Korea,KOR,2005,6.523005319
South Korea,KOR,2006,6.851008874000001
South Korea,KOR,2007,7.3950195370000005
South Korea,KOR,2008,7.585860558
South Korea,KOR,2009,7.1875400670000005
South Korea,KOR,2010,9.084536824
South Korea,KOR,2011,9.738826996
South Korea,KOR,2012,10.51577172
South Korea,KOR,2013,10.95807349
South Korea,KOR,2014,9.924271775
South Korea,KOR,2015,9.023036872999999
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0.02906272273
Spain,ESP,1970,0.022931244
Spain,ESP,1971,0.1201449183
Spain,ESP,1972,0.3492962505
Spain,ESP,1973,0.33336710690000004
Spain,ESP,1974,0.4119420869
Spain,ESP,1975,0.4202603691
Spain,ESP,1976,0.4770547465
Spain,ESP,1977,0.4539566917
Spain,ESP,1978,0.4603434827
Spain,ESP,1979,0.44056850960000005
Spain,ESP,1980,0.5603181434000001
Spain,ESP,1981,0.6350924222
Spain,ESP,1982,0.6882121872
Spain,ESP,1983,0.7404246465000001
Spain,ESP,1984,0.6045248516
Spain,ESP,1985,0.638759504
Spain,ESP,1986,0.7501959671
Spain,ESP,1987,0.8009967327
Spain,ESP,1988,1.0313253629999999
Spain,ESP,1989,1.321289673
Spain,ESP,1990,1.4703669190000002
Spain,ESP,1991,1.6524098550000001
Spain,ESP,1992,1.722852966
Spain,ESP,1993,1.684711523
Spain,ESP,1994,1.84128591
Spain,ESP,1995,2.250993257
Spain,ESP,1996,2.511656688
Spain,ESP,1997,3.276448217
Spain,ESP,1998,3.350166413
Spain,ESP,1999,3.8117009509999997
Spain,ESP,2000,4.326355329
Spain,ESP,2001,4.607022483
Spain,ESP,2002,5.193084294
Spain,ESP,2003,5.821042285000001
Spain,ESP,2004,6.751545194
Spain,ESP,2005,7.879173840000001
Spain,ESP,2006,8.120053197999999
Spain,ESP,2007,8.141469695
Spain,ESP,2008,8.824806407
Spain,ESP,2009,7.81213218
Spain,ESP,2010,7.736167558
Spain,ESP,2011,7.172607462
Spain,ESP,2012,7.090792768
Spain,ESP,2013,6.494579284
Spain,ESP,2014,5.915204278
Spain,ESP,2015,6.163829371
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0
Sweden,SWE,1984,0
Sweden,SWE,1985,0.1252385239
Sweden,SWE,1986,0.2774004832
Sweden,SWE,1987,0.394983717
Sweden,SWE,1988,0.5619361716
Sweden,SWE,1989,0.8769414318000001
Sweden,SWE,1990,0.7832029007
Sweden,SWE,1991,0.8311462183
Sweden,SWE,1992,0.9314773854
Sweden,SWE,1993,1.009600566
Sweden,SWE,1994,0.9964215546
Sweden,SWE,1995,0.9931058053
Sweden,SWE,1996,1.061411815
Sweden,SWE,1997,1.0473451299999998
Sweden,SWE,1998,1.0378376450000002
Sweden,SWE,1999,1.03980007
Sweden,SWE,2000,1.015915979
Sweden,SWE,2001,1.1441039370000001
Sweden,SWE,2002,1.1613165970000001
Sweden,SWE,2003,1.1540624499999999
Sweden,SWE,2004,1.144023245
Sweden,SWE,2005,1.084208291
Sweden,SWE,2006,1.0609025859999999
Sweden,SWE,2007,1.12331955
Sweden,SWE,2008,1.00534379
Sweden,SWE,2009,1.2274952490000002
Sweden,SWE,2010,1.646669154
Sweden,SWE,2011,1.3244129550000001
Sweden,SWE,2012,1.14496452
Sweden,SWE,2013,1.125790112
Sweden,SWE,2014,0.952022091
Sweden,SWE,2015,0.9127557403
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0.000408849331
Switzerland,CHE,1970,0.06240519678
Switzerland,CHE,1971,0.1494783927
Switzerland,CHE,1972,0.1881941353
Switzerland,CHE,1973,0.2531102857
Switzerland,CHE,1974,0.5306682067
Switzerland,CHE,1975,0.8527127514
Switzerland,CHE,1976,0.8902116839
Switzerland,CHE,1977,1.018737677
Switzerland,CHE,1978,1.121167565
Switzerland,CHE,1979,1.260596343
Switzerland,CHE,1980,1.438858051
Switzerland,CHE,1981,1.549269215
Switzerland,CHE,1982,1.6297282620000002
Switzerland,CHE,1983,1.7817674030000001
Switzerland,CHE,1984,1.9749232669999999
Switzerland,CHE,1985,2.054993755
Switzerland,CHE,1986,2.092288276
Switzerland,CHE,1987,2.230212424
Switzerland,CHE,1988,2.232106856
Switzerland,CHE,1989,2.410428521
Switzerland,CHE,1990,2.558469128
Switzerland,CHE,1991,2.843762614
Switzerland,CHE,1992,2.956550013
Switzerland,CHE,1993,3.0675024669999997
Switzerland,CHE,1994,2.99550527
Switzerland,CHE,1995,3.274192227
Switzerland,CHE,1996,3.522785803
Switzerland,CHE,1997,3.3863220230000004
Switzerland,CHE,1998,3.47428795
Switzerland,CHE,1999,3.587956737
Switzerland,CHE,2000,3.553664237
Switzerland,CHE,2001,3.680571898
Switzerland,CHE,2002,3.591980799
Switzerland,CHE,2003,3.771654356
Switzerland,CHE,2004,3.861650493
Switzerland,CHE,2005,3.930673327
Switzerland,CHE,2006,3.785718382
Switzerland,CHE,2007,3.6476447280000004
Switzerland,CHE,2008,3.842802219
Switzerland,CHE,2009,3.645070847
Switzerland,CHE,2010,4.022295282
Switzerland,CHE,2011,3.5234573300000003
Switzerland,CHE,2012,3.8136527019999997
Switzerland,CHE,2013,3.966407605
Switzerland,CHE,2014,3.395353545
Switzerland,CHE,2015,3.5884409770000003
Taiwan,TWN,1965,0.1893938256
Taiwan,TWN,1966,0.20558386010000002
Taiwan,TWN,1967,0.2577261633
Taiwan,TWN,1968,0.3519089047
Taiwan,TWN,1969,0.42972640230000003
Taiwan,TWN,1970,0.3973913318
Taiwan,TWN,1971,0.7804991138
Taiwan,TWN,1972,0.8898769351
Taiwan,TWN,1973,1.007459903
Taiwan,TWN,1974,1.041219842
Taiwan,TWN,1975,1.01520078
Taiwan,TWN,1976,1.139091381
Taiwan,TWN,1977,1.180912725
Taiwan,TWN,1978,1.142948808
Taiwan,TWN,1979,1.084479056
Taiwan,TWN,1980,1.103168592
Taiwan,TWN,1981,0.9247998417000001
Taiwan,TWN,1982,0.7733808079000001
Taiwan,TWN,1983,0.7108219624
Taiwan,TWN,1984,0.7047473952000001
Taiwan,TWN,1985,0.6229328500000001
Taiwan,TWN,1986,0.5600494869
Taiwan,TWN,1987,0.5593692228
Taiwan,TWN,1988,0.6304255973
Taiwan,TWN,1989,0.6279604557
Taiwan,TWN,1990,0.9971498807000001
Taiwan,TWN,1991,1.433523238
Taiwan,TWN,1992,1.407995858
Taiwan,TWN,1993,1.460416348
Taiwan,TWN,1994,1.759236222
Taiwan,TWN,1995,1.951773252
Taiwan,TWN,1996,1.978925132
Taiwan,TWN,1997,2.308892747
Taiwan,TWN,1998,2.72162308
Taiwan,TWN,1999,2.754952297
Taiwan,TWN,2000,2.954353273
Taiwan,TWN,2001,3.161235213
Taiwan,TWN,2002,3.5103971310000004
Taiwan,TWN,2003,3.5967278150000004
Taiwan,TWN,2004,4.344977135000001
Taiwan,TWN,2005,4.353244081
Taiwan,TWN,2006,4.644340151000001
Taiwan,TWN,2007,4.904357099
Taiwan,TWN,2008,5.308510888
Taiwan,TWN,2009,5.164161162
Taiwan,TWN,2010,6.388555602
Taiwan,TWN,2011,7.007384578
Taiwan,TWN,2012,7.33005996
Taiwan,TWN,2013,7.327722322
Taiwan,TWN,2014,7.683445938
Taiwan,TWN,2015,8.19256371
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0.0570221842
Thailand,THA,1982,0.2851580228
Thailand,THA,1983,0.3295300367
Thailand,THA,1984,0.4831034356
Thailand,THA,1985,0.6237204795
Thailand,THA,1986,0.6580160644
Thailand,THA,1987,0.8959769734
Thailand,THA,1988,1.039191928
Thailand,THA,1989,1.002700881
Thailand,THA,1990,1.0719246980000001
Thailand,THA,1991,1.311486158
Thailand,THA,1992,1.407613621
Thailand,THA,1993,1.579870179
Thailand,THA,1994,1.7325533260000001
Thailand,THA,1995,1.776502091
Thailand,THA,1996,2.047149992
Thailand,THA,1997,2.5379089770000003
Thailand,THA,1998,2.6778647110000002
Thailand,THA,1999,2.94095764
Thailand,THA,2000,3.366587509
Thailand,THA,2001,3.865162726
Thailand,THA,2002,4.165433392
Thailand,THA,2003,4.402788329
Thailand,THA,2004,4.57754086
Thailand,THA,2005,4.9001086130000004
Thailand,THA,2006,5.015062898999999
Thailand,THA,2007,5.313349725
Thailand,THA,2008,5.5513267299999995
Thailand,THA,2009,5.700265998
Thailand,THA,2010,6.428556643
Thailand,THA,2011,6.562709223
Thailand,THA,2012,7.1684331629999996
Thailand,THA,2013,7.17084353
Thailand,THA,2014,7.300071417
Thailand,THA,2015,7.422478518
Trinidad and Tobago,TTO,1965,13.40917585
Trinidad and Tobago,TTO,1966,15.601014450000001
Trinidad and Tobago,TTO,1967,17.10757753
Trinidad and Tobago,TTO,1968,17.84201926
Trinidad and Tobago,TTO,1969,17.81984927
Trinidad and Tobago,TTO,1970,20.21127006
Trinidad and Tobago,TTO,1971,19.485218
Trinidad and Tobago,TTO,1972,19.882249230000003
Trinidad and Tobago,TTO,1973,18.8257181
Trinidad and Tobago,TTO,1974,16.94970077
Trinidad and Tobago,TTO,1975,15.185271230000001
Trinidad and Tobago,TTO,1976,16.855764790000002
Trinidad and Tobago,TTO,1977,19.5443953
Trinidad and Tobago,TTO,1978,23.01478205
Trinidad and Tobago,TTO,1979,23.453472780000002
Trinidad and Tobago,TTO,1980,26.10549263
Trinidad and Tobago,TTO,1981,28.30649872
Trinidad and Tobago,TTO,1982,33.84872181
Trinidad and Tobago,TTO,1983,34.511353539999995
Trinidad and Tobago,TTO,1984,35.628777490000004
Trinidad and Tobago,TTO,1985,35.998797530000004
Trinidad and Tobago,TTO,1986,36.429596360000005
Trinidad and Tobago,TTO,1987,38.2293367
Trinidad and Tobago,TTO,1988,43.65055652
Trinidad and Tobago,TTO,1989,43.41933746
Trinidad and Tobago,TTO,1990,44.71212865
Trinidad and Tobago,TTO,1991,48.438529300000006
Trinidad and Tobago,TTO,1992,46.52093333
Trinidad and Tobago,TTO,1993,51.923171620000005
Trinidad and Tobago,TTO,1994,59.18756
Trinidad and Tobago,TTO,1995,63.30276819
Trinidad and Tobago,TTO,1996,71.28545265999999
Trinidad and Tobago,TTO,1997,77.21561761000001
Trinidad and Tobago,TTO,1998,77.10161752
Trinidad and Tobago,TTO,1999,78.95169844
Trinidad and Tobago,TTO,2000,80.10481113
Trinidad and Tobago,TTO,2001,91.8317661
Trinidad and Tobago,TTO,2002,98.32593422
Trinidad and Tobago,TTO,2003,108.84364190000001
Trinidad and Tobago,TTO,2004,119.19093140000001
Trinidad and Tobago,TTO,2005,131.6277458
Trinidad and Tobago,TTO,2006,170.19113959999999
Trinidad and Tobago,TTO,2007,175.3350652
Trinidad and Tobago,TTO,2008,169.5895044
Trinidad and Tobago,TTO,2009,175.5070844
Trinidad and Tobago,TTO,2010,182.6521385
Trinidad and Tobago,TTO,2011,182.6744696
Trinidad and Tobago,TTO,2012,173.3365255
Trinidad and Tobago,TTO,2013,174.02984020000002
Trinidad and Tobago,TTO,2014,169.93239000000003
Trinidad and Tobago,TTO,2015,165.6182965
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0.008085977475
Turkey,TUR,1983,0.008647130009
Turkey,TUR,1984,0.008218380035999999
Turkey,TUR,1985,0.010414808860000001
Turkey,TUR,1986,0.08723342928
Turkey,TUR,1987,0.1069213331
Turkey,TUR,1988,0.2384818187
Turkey,TUR,1989,0.6227767178
Turkey,TUR,1990,0.6547492318
Turkey,TUR,1991,0.7886437861000001
Turkey,TUR,1992,0.8488298105000001
Turkey,TUR,1993,0.9149015416
Turkey,TUR,1994,0.954799718
Turkey,TUR,1995,1.215707482
Turkey,TUR,1996,1.392588936
Turkey,TUR,1997,1.685365169
Turkey,TUR,1998,1.7529312849999998
Turkey,TUR,1999,2.08071854
Turkey,TUR,2000,2.4108480439999997
Turkey,TUR,2001,2.613347202
Turkey,TUR,2002,2.792247444
Turkey,TUR,2003,3.3162651590000003
Turkey,TUR,2004,3.453392681
Turkey,TUR,2005,4.141117089000001
Turkey,TUR,2006,4.641571065
Turkey,TUR,2007,5.423343576000001
Turkey,TUR,2008,5.572293039
Turkey,TUR,2009,5.237961437
Turkey,TUR,2010,5.643998581
Turkey,TUR,2011,5.828278524000001
Turkey,TUR,2012,5.811405698
Turkey,TUR,2013,5.8012959760000005
Turkey,TUR,2014,6.056697993
Turkey,TUR,2015,5.829221533
Turkmenistan,TKM,1985,27.03794172
Turkmenistan,TKM,1986,42.73866583
Turkmenistan,TKM,1987,41.421149230000005
Turkmenistan,TKM,1988,40.93729212
Turkmenistan,TKM,1989,41.20880271000001
Turkmenistan,TKM,1990,27.024784070000003
Turkmenistan,TKM,1991,25.74731796
Turkmenistan,TKM,1992,24.29056703
Turkmenistan,TKM,1993,23.618644059999998
Turkmenistan,TKM,1994,25.08999728
Turkmenistan,TKM,1995,19.359330160000003
Turkmenistan,TKM,1996,23.639888029999998
Turkmenistan,TKM,1997,23.489644000000002
Turkmenistan,TKM,1998,23.60849915
Turkmenistan,TKM,1999,25.66443762
Turkmenistan,TKM,2000,28.31581223
Turkmenistan,TKM,2001,28.64129317
Turkmenistan,TKM,2002,29.178324540000002
Turkmenistan,TKM,2003,31.94271997
Turkmenistan,TKM,2004,33.43258186
Turkmenistan,TKM,2005,35.46191778000001
Turkmenistan,TKM,2006,39.97619256
Turkmenistan,TKM,2007,45.707411930000006
Turkmenistan,TKM,2008,45.3967307
Turkmenistan,TKM,2009,41.07610897
Turkmenistan,TKM,2010,46.54699274
Turkmenistan,TKM,2011,47.63025855
Turkmenistan,TKM,2012,52.288995750000005
Turkmenistan,TKM,2013,44.60543923
Turkmenistan,TKM,2014,48.96354019
Turkmenistan,TKM,2015,55.323760889999996
Ukraine,UKR,1985,17.908435880000003
Ukraine,UKR,1986,18.84128827
Ukraine,UKR,1987,19.19577003
Ukraine,UKR,1988,20.29558995
Ukraine,UKR,1989,20.48339704
Ukraine,UKR,1990,25.21946494
Ukraine,UKR,1991,23.96516551
Ukraine,UKR,1992,20.44896238
Ukraine,UKR,1993,18.38445137
Ukraine,UKR,1994,16.14860882
Ukraine,UKR,1995,15.2024388
Ukraine,UKR,1996,16.554356360000003
Ukraine,UKR,1997,15.023176
Ukraine,UKR,1998,14.03287761
Ukraine,UKR,1999,15.0472076
Ukraine,UKR,2000,15.20546467
Ukraine,UKR,2001,14.87312717
Ukraine,UKR,2002,14.767432500000002
Ukraine,UKR,2003,15.18990106
Ukraine,UKR,2004,15.18682356
Ukraine,UKR,2005,15.412894979999999
Ukraine,UKR,2006,15.0367174
Ukraine,UKR,2007,14.25361823
Ukraine,UKR,2008,13.597500420000001
Ukraine,UKR,2009,10.64300429
Ukraine,UKR,2010,11.925178690000001
Ukraine,UKR,2011,12.325715109999999
Ukraine,UKR,2012,11.440987230000001
Ukraine,UKR,2013,10.037628000000002
Ukraine,UKR,2014,8.581489659999999
Ukraine,UKR,2015,6.748168658
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,27.93391002
United Arab Emirates,ARE,1968,34.28169045
United Arab Emirates,ARE,1969,30.29894024
United Arab Emirates,ARE,1970,37.334680829999996
United Arab Emirates,ARE,1971,49.930812599999996
United Arab Emirates,ARE,1972,43.40804183
United Arab Emirates,ARE,1973,45.591881640000004
United Arab Emirates,ARE,1974,39.97038382
United Arab Emirates,ARE,1975,31.34488133
United Arab Emirates,ARE,1976,31.38758747
United Arab Emirates,ARE,1977,47.29000945
United Arab Emirates,ARE,1978,49.24855268
United Arab Emirates,ARE,1979,47.93508676
United Arab Emirates,ARE,1980,49.40371303
